order_id,merchant_id,confirm_time,true_kpt,rider_arrival_time,restaurent_load,for_time,order_time,zomato_baseline,sensor_kpt
7932,12,74094.28,1184.13,74398.45,5,75380.33,1233.48,1166.39,1204.58
7933,24,6672.53,723.17,6780.91,0,7488.55,108.93,1273.36,751.81
7934,34,40053.40,962.71,40618.08,0,40970.18,666.48,1231.68,983.92
7935,8,85540.01,999.13,86211.02,6,86632.59,1424.53,1229.21,1024.40
7936,18,66639.08,1440.88,67261.38,2,68168.24,1108.22,1204.49,1442.88
7937,48,83186.24,1279.92,83822.11,3,84494.51,1385.39,1221.13,1297.87
7938,5,67489.98,928.36,67917.74,1,68482.85,1122.67,1243.78,939.20
7939,26,75750.65,1278.41,76209.88,10,77182.90,1259.83,1223.49,1287.26
7940,30,61149.75,1458.85,61541.72,3,62700.90,1017.40,1177.83,1463.70
7941,13,65772.75,1209.75,66122.32,2,67070.15,1095.12,1223.93,1216.75
7942,19,45348.24,1649.65,45864.55,6,47099.03,753.38,1231.84,1667.76
7943,29,80025.70,517.12,80575.51,3,80487.00,1330.90,1212.03,539.28
7944,3,71429.42,1438.12,71752.01,7,73139.04,1188.06,1201.25,1453.56
7945,26,73041.07,1007.19,73346.21,6,74007.40,1215.19,1223.49,1018.65
7946,40,58235.59,1139.93,58738.44,5,59356.77,969.13,1223.21,1164.75
7947,12,26377.55,942.59,27018.52,2,27268.49,438.60,1166.39,959.91
7948,2,3221.77,1284.42,3657.45,3,4470.47,51.31,1225.11,1308.66
7949,11,80928.33,776.81,81586.60,2,81755.73,1347.34,1250.04,788.14
7950,44,50803.78,1371.98,51312.66,5,52145.97,844.01,1197.90,1391.04
7951,28,25875.52,779.32,26305.11,3,26743.30,429.33,1238.69,808.14
7952,18,13008.95,767.13,13459.86,0,13773.61,214.75,1204.49,769.07
7953,13,71821.27,1969.90,72252.07,14,73993.05,1194.51,1223.93,1990.07
7954,37,72428.88,1679.39,72885.20,7,74382.33,1204.59,1252.55,1701.26
7955,22,70510.61,1558.15,71129.15,8,72260.95,1172.89,1222.09,1559.77
7956,12,55907.76,853.45,56207.76,5,56796.31,928.92,1166.39,874.26
7957,2,31801.61,1130.40,32165.18,1,32877.80,527.06,1225.11,1147.50
7958,37,26445.30,1082.44,26858.62,3,27533.35,437.86,1252.55,1091.00
7959,7,898.03,1338.87,1357.32,5,2244.01,12.32,1210.21,1348.89
7960,26,72168.37,1712.31,72570.32,9,74148.50,1200.39,1223.49,1731.27
7961,26,7693.78,1080.68,8183.55,3,8732.37,125.90,1223.49,1095.94
7962,24,54569.68,791.35,55079.01,3,55322.92,908.29,1273.36,-1.00
7963,12,43644.65,1495.42,44192.12,9,45390.46,725.87,1166.39,1524.56
7964,16,45566.64,1386.36,46182.60,10,47208.45,758.43,1244.70,1404.28
7965,23,80144.48,1102.11,80710.57,5,81280.67,1334.47,1262.18,1117.13
7966,40,2844.24,1065.36,3529.39,4,3912.02,45.53,1223.21,1086.37
7967,9,66898.67,737.79,67527.50,3,67681.50,1113.68,1209.60,-1.00
7968,32,4665.53,1228.02,5443.71,3,5960.11,74.96,1190.19,1251.01
7969,15,3453.16,968.79,4115.05,2,4387.15,54.94,1236.04,969.12
7970,37,37204.84,1288.70,37511.26,2,38518.79,618.94,1252.55,1307.67
7971,13,5539.56,960.20,6082.71,2,6571.52,90.83,1223.93,966.95
7972,5,68340.33,1246.96,68958.62,2,69574.39,1136.37,1243.78,1274.22
7973,11,45910.62,1683.83,46314.66,7,47807.49,762.57,1250.04,1693.17
7974,10,2682.40,447.66,3056.23,4,3144.78,41.82,1271.32,454.16
7975,13,3678.97,1064.79,4095.73,3,4702.57,58.32,1223.93,1092.66
7976,41,53111.71,1602.15,53621.98,6,54797.10,882.24,1199.85,1610.44
7977,46,69757.28,1808.68,70416.27,12,71702.80,1160.80,1205.78,1822.66
7978,50,37915.92,1051.03,38590.08,7,39185.27,630.43,1203.29,1069.19
7979,15,48066.78,1115.19,48504.44,7,49308.70,798.60,1236.04,1137.85
7980,42,69201.18,1464.66,69597.00,8,70840.08,1151.75,1199.29,1484.94
7981,7,52904.50,1111.89,53458.89,6,53956.96,879.13,1210.21,1112.61
7982,40,19543.36,1574.06,19928.74,6,21229.92,323.65,1223.21,1603.73
7983,28,53122.97,1170.02,53417.55,7,54472.89,882.79,1238.69,1193.27
7984,32,54376.45,1053.10,54832.25,6,55545.20,904.72,1190.19,1071.74
7985,35,63547.81,1034.28,63826.57,5,64608.47,1057.11,1275.43,1049.61
7986,15,53771.21,1277.22,54378.59,5,55151.75,894.06,1236.04,1307.10
7987,48,83915.69,1128.99,84389.18,3,85018.45,1395.71,1221.13,1140.21
7988,36,17137.70,1047.57,17545.08,3,18133.58,284.10,1217.08,1069.24
7989,21,82346.64,2259.78,82918.23,9,84758.46,1369.57,1229.07,2286.74
7990,6,46669.12,1405.96,47151.94,4,48123.95,775.21,1224.18,1409.08
7991,1,58204.72,1112.74,58491.34,1,59431.07,967.62,1229.10,1132.58
7992,4,8747.91,1322.85,9181.02,1,10018.03,143.22,1206.64,1346.49
7993,11,33014.41,1199.72,33324.62,1,34271.75,548.03,1250.04,1212.33
7994,44,66563.65,1355.16,67061.53,7,68057.42,1107.91,1197.90,1376.37
7995,26,61159.85,978.00,61683.40,2,62174.85,1017.95,1223.49,981.88
7996,37,3632.00,951.02,4303.67,2,4640.06,57.80,1252.55,955.53
7997,23,47372.76,1683.89,47866.60,6,49097.28,787.10,1262.18,1705.34
7998,29,7712.82,1363.44,8078.99,5,9114.65,127.12,1212.03,1366.20
7999,21,86175.81,1276.52,86550.44,2,87540.60,1434.03,1229.07,-1.00
8000,48,77640.13,1316.50,78046.64,6,78977.45,1292.11,1221.13,1323.84
8001,45,1900.41,1448.00,2443.40,2,3299.34,30.36,1237.68,1465.07
8002,45,74311.15,1990.06,74848.97,8,76513.40,1236.46,1237.68,2012.00
8003,49,79532.50,1198.59,79925.96,1,80760.95,1323.98,1228.05,1220.22
8004,27,30618.12,952.32,31287.49,8,31839.73,509.11,1274.00,980.89
8005,39,62280.98,911.13,62916.28,4,63301.70,1036.08,1229.33,917.70
8006,40,38328.58,1080.36,38900.63,4,39513.82,636.63,1223.21,1099.02
8007,13,56677.72,1441.39,57095.98,4,58214.19,943.53,1223.93,1446.81
8008,23,29511.67,952.25,29767.97,2,30481.03,490.06,1262.18,979.36
8009,16,27960.04,1038.80,28328.70,6,28975.28,464.49,1244.70,1068.07
8010,30,36734.77,1184.78,37228.69,1,37890.84,611.18,1177.83,1187.24
8011,4,12652.13,1175.05,13046.17,5,13906.43,209.62,1206.64,1200.57
8012,40,71887.09,1467.84,72364.67,3,73466.43,1196.84,1223.21,1481.83
8013,16,30209.44,722.11,30664.35,1,31008.07,502.12,1244.70,743.57
8014,31,34729.33,1316.47,35224.12,4,36128.45,576.22,1254.33,1338.65
8015,42,77359.06,1253.71,77737.37,3,78726.38,1287.44,1199.29,-1.00
8016,25,42985.95,1305.97,43634.81,5,44400.33,715.14,1205.71,1323.06
8017,44,47095.57,1259.33,47754.03,5,48316.10,783.73,1197.90,1263.83
8018,12,82737.19,1198.00,83318.06,4,84031.02,1377.36,1166.39,1227.40
8019,26,76768.92,1120.48,77350.80,7,78171.83,1276.89,1223.49,1149.16
8020,37,14745.66,902.00,15405.04,3,15606.69,244.03,1252.55,931.64
8021,48,40964.97,1467.97,41247.37,4,42532.08,681.43,1221.13,1486.91
8022,33,84028.49,988.70,84241.68,2,85083.86,1398.67,1210.49,1015.42
8023,28,32299.09,1406.66,32867.49,3,33775.31,536.21,1238.69,1417.42
8024,9,32167.47,1033.23,32860.70,2,33314.11,535.07,1209.60,-1.00
8025,12,16985.93,1121.97,17429.69,3,18116.16,280.84,1166.39,1125.78
8026,5,9984.93,883.22,10486.16,4,10942.64,164.63,1243.78,903.77
8027,28,64023.50,1902.48,64447.27,3,65997.68,1066.04,1238.69,1932.25
8028,35,66671.50,624.93,67170.09,3,67374.20,1108.84,1275.43,633.21
8029,5,83868.21,1914.18,84401.26,2,85814.51,1395.38,1243.78,1931.67
8030,34,66958.79,1225.61,67603.14,4,68219.07,1113.72,1231.68,1249.83
8031,46,21126.69,1074.66,21767.19,4,22297.05,350.43,1205.78,1082.11
8032,34,3589.62,1200.17,4083.09,5,4768.93,57.77,1231.68,1217.05
8033,13,85248.25,1165.40,85643.21,3,86464.75,1419.03,1223.93,1168.46
8034,39,29559.01,1302.07,30008.76,4,30893.78,490.25,1229.33,1323.19
8035,42,27084.37,857.13,27547.22,2,27956.16,449.24,1199.29,873.26
8036,45,78344.35,1064.21,78992.12,3,79508.81,1304.58,1237.68,1066.53
8037,48,50689.80,1241.77,51160.45,7,52059.91,842.54,1221.13,1264.76
8038,14,18707.34,649.63,19299.30,5,19361.25,309.41,1223.04,666.69
8039,11,76922.40,1491.39,77605.02,12,78664.92,1280.30,1250.04,1515.06
8040,42,85991.47,1198.43,86496.89,3,87211.37,1430.44,1199.29,1215.28
8041,38,7650.19,650.65,8194.56,5,8382.81,124.82,1246.01,668.64
8042,4,74579.56,1768.71,75019.69,14,76557.08,1241.64,1206.64,1773.92
8043,33,33909.07,1256.06,34461.59,1,35131.92,562.34,1210.49,1263.17
8044,7,45392.76,1481.54,45962.88,8,47109.00,754.66,1210.21,1507.19
8045,41,79186.95,1670.50,79716.19,5,80857.77,1317.34,1199.85,1689.39
8046,8,84257.65,566.69,84579.23,2,84793.16,1401.67,1229.21,574.23
8047,37,22771.58,900.62,23353.84,3,23722.66,377.52,1252.55,919.99
8048,10,18498.20,1463.57,19175.34,2,20053.96,306.51,1271.32,1488.90
8049,43,7126.48,1327.60,7603.38,3,8472.36,115.94,1249.83,1329.11
8050,15,48627.04,1097.43,48928.92,2,49718.75,808.99,1236.04,1110.22
8051,38,1266.26,1259.13,1863.87,2,2637.55,19.59,1246.01,1284.10
8052,15,35691.41,1230.30,36461.36,2,36986.00,593.13,1236.04,1247.00
8053,5,6503.51,2779.76,7042.09,5,9291.88,105.67,1243.78,2789.94
8054,29,35184.16,1716.29,35395.30,2,36894.35,583.53,1212.03,1745.49
8055,19,3536.55,1182.81,4223.16,6,4684.70,57.50,1231.84,1191.28
8056,10,72326.44,913.03,72720.89,5,73263.00,1202.71,1271.32,929.38
8057,12,18212.43,1183.51,18709.58,4,19396.34,302.02,1166.39,1212.61
8058,4,28542.35,1510.86,29149.04,3,30172.40,472.76,1206.64,1524.26
8059,31,75303.84,1988.08,75930.49,5,77306.83,1252.87,1254.33,2014.02
8060,18,64538.24,1088.14,65086.97,1,65596.68,1074.62,1204.49,1099.62
8061,16,18989.01,923.85,19540.74,2,19903.53,315.42,1244.70,928.57
8062,40,6289.81,939.22,6831.53,3,7169.91,103.54,1223.21,947.91
8063,36,61916.72,660.77,62285.33,2,62618.19,1030.57,1217.08,668.82
8064,25,33908.81,1197.84,34299.28,1,35206.98,562.61,1205.71,1226.16
8065,23,66276.04,1087.56,66836.85,3,67410.23,1103.16,1262.18,1106.12
8066,12,38649.77,1542.31,39226.40,2,40147.29,641.22,1166.39,1557.79
8067,34,30030.94,969.01,30471.00,2,31079.47,498.24,1231.68,972.55
8068,36,39127.25,1206.63,39568.58,5,40304.41,649.74,1217.08,1214.12
8069,37,64761.63,1022.85,65206.57,4,65773.77,1077.92,1252.55,1030.02
8070,3,78118.96,1720.83,78535.94,9,79996.18,1299.20,1201.25,1731.77
8071,9,4440.02,1103.76,5005.41,2,5653.89,71.66,1209.60,1117.78
8072,18,45446.97,746.38,45975.42,4,46223.95,754.72,1204.49,750.65
8073,43,3011.76,1274.62,3348.25,1,4358.84,47.28,1249.83,1292.50
8074,35,40545.66,1060.60,40961.03,0,41690.44,674.51,1275.43,1069.79
8075,34,76560.03,1978.71,76968.34,6,78573.21,1274.81,1231.68,1996.18
8076,41,31397.81,895.72,31838.48,2,32352.54,520.69,1199.85,913.64
8077,14,80727.65,835.00,81090.07,1,81554.22,1342.73,1223.04,836.05
8078,4,54614.62,1228.40,55070.90,3,55958.88,908.08,1206.64,1237.77
8079,29,80814.94,872.96,81094.55,3,81657.54,1345.18,1212.03,879.56
8080,41,65557.51,1099.71,65997.23,2,66608.98,1090.32,1199.85,1102.05
8081,45,9033.48,1320.98,9594.18,6,10355.62,148.95,1237.68,1348.22
8082,50,20060.08,1099.67,20574.46,5,21271.61,332.86,1203.29,1107.69
8083,15,34174.90,1629.41,34565.75,2,35830.70,567.61,1236.04,-1.00
8084,28,14783.17,1383.75,15256.39,5,16119.51,244.95,1238.69,1413.41
8085,42,42878.41,1031.71,43406.38,2,43974.10,712.67,1199.29,1044.33
8086,16,40901.00,1969.38,41275.52,5,42988.53,678.77,1244.70,1983.96
8087,12,82781.57,967.31,83228.92,7,83869.77,1377.01,1166.39,972.35
8088,5,37647.08,1072.62,38308.62,5,38745.47,624.57,1243.78,1095.28
8089,34,68034.92,1097.14,68601.06,4,69215.12,1131.30,1231.68,-1.00
8090,42,81483.64,1039.21,81992.25,3,82543.96,1356.35,1199.29,1067.06
8091,1,75929.28,1160.09,76442.99,6,77090.75,1262.86,1229.10,1174.22
8092,39,18199.63,1382.25,18677.95,1,19558.88,300.48,1229.33,1400.31
8093,32,43030.63,872.38,43633.59,3,43867.08,714.28,1190.19,896.98
8094,26,30186.70,1546.05,30513.12,3,31690.51,500.75,1223.49,1567.16
8095,17,34633.16,1432.96,35138.42,3,36145.56,575.80,1259.72,1442.96
8096,48,31238.48,751.11,31621.25,1,31985.88,519.56,1221.13,778.52
8097,27,71475.10,696.02,71829.31,4,72193.00,1189.96,1274.00,717.74
8098,24,39240.68,915.08,39714.63,1,40248.15,651.08,1273.36,939.67
8099,35,45362.64,1436.45,45736.75,6,46810.70,754.12,1275.43,1442.26
8100,46,85046.05,1295.56,85720.37,1,86295.00,1414.72,1205.78,-1.00
8101,42,5298.01,801.97,5793.32,2,6115.22,86.37,1199.29,825.42
8102,39,42298.84,1525.79,42636.20,4,43867.61,702.66,1229.33,1544.14
8103,26,66941.83,1275.29,67335.47,7,68339.77,1114.65,1223.49,1296.55
8104,49,13150.38,1038.13,13754.10,4,14233.11,217.67,1228.05,1059.07
8105,38,52948.68,1683.69,53506.27,10,54779.33,880.61,1246.01,1683.86
8106,23,20825.43,1088.81,21386.53,1,21874.07,344.83,1262.18,1106.58
8107,22,75024.30,1486.24,75675.52,6,76578.09,1249.06,1222.09,1508.48
8108,4,28413.16,1222.83,28941.91,3,29602.53,471.02,1206.64,1231.93
8109,49,28534.76,904.95,29121.07,0,29397.70,473.85,1228.05,920.14
8110,9,51842.04,1803.60,52466.96,7,53847.14,861.40,1209.60,1815.38
8111,4,15931.59,896.85,16553.26,1,16842.01,264.33,1206.64,912.03
8112,7,24755.95,1824.40,25327.02,2,26637.94,410.24,1210.21,1852.47
8113,23,36092.19,1273.42,36494.34,1,37476.56,599.95,1262.18,1287.79
8114,2,30709.76,909.65,31088.29,2,31576.29,509.24,1225.11,919.38
8115,49,45457.65,936.75,45894.28,3,46503.29,755.82,1228.05,959.61
8116,24,51948.75,1990.21,52390.60,8,54191.91,863.48,1273.36,2011.54
8117,40,49132.18,1725.34,49623.70,16,51027.00,816.00,1223.21,1737.52
8118,31,56582.62,2005.34,57025.70,3,58688.86,942.00,1254.33,2029.12
8119,47,26650.89,867.41,26980.46,2,27466.99,443.16,1239.46,867.54
8120,31,11075.66,1267.65,11580.71,5,12460.33,182.05,1254.33,1295.66
8121,47,65871.34,969.48,66275.00,4,66920.76,1095.56,1239.46,-1.00
8122,40,73602.58,1586.31,74042.42,8,75368.24,1225.12,1223.21,1605.68
8123,48,22324.67,1337.27,22921.14,3,23725.21,370.09,1221.13,1359.94
8124,43,35237.78,1041.26,35759.93,1,36394.28,586.21,1249.83,1048.40
8125,34,43159.47,714.28,43566.51,4,43875.96,717.94,1231.68,719.27
8126,24,46190.38,1413.86,46735.52,7,47804.01,767.99,1273.36,1439.68
8127,49,57140.04,967.12,57621.98,2,58198.93,949.67,1228.05,994.74
8128,26,3712.08,730.22,4131.49,3,4463.16,59.91,1223.49,747.71
8129,16,62465.98,1089.69,62776.41,3,63517.60,1038.93,1244.70,1103.95
8130,47,5519.15,1243.46,6044.27,0,6819.66,89.24,1239.46,1267.79
8131,13,40557.19,1408.72,41044.47,4,41968.32,674.34,1223.93,1429.16
8132,15,71654.87,1405.00,71905.24,5,73169.54,1191.85,1236.04,1415.76
8133,27,39148.40,862.41,39706.56,3,39970.03,649.75,1274.00,863.78
8134,4,12965.67,665.71,13440.31,3,13660.12,214.69,1206.64,677.81
8135,16,85209.70,1208.39,85782.74,5,86491.29,1418.45,1244.70,1229.38
8136,30,77011.84,1600.72,77467.43,8,78893.83,1280.57,1177.83,1625.45
8137,44,66819.48,1156.62,67380.07,0,68050.99,1110.69,1197.90,1158.23
8138,30,35641.39,1279.96,36091.23,3,37029.74,592.58,1177.83,1297.73
8139,36,15952.24,1097.02,16550.91,4,17123.97,264.74,1217.08,1098.95
8140,3,81430.44,904.93,81873.41,3,82329.63,1355.63,1201.25,905.09
8141,22,46102.87,1383.66,46523.36,3,47577.44,766.59,1222.09,1410.94
8142,49,73756.43,1754.40,74334.41,10,75728.14,1227.39,1228.05,1762.79
8143,22,29691.27,1949.09,30537.39,4,31707.89,492.62,1222.09,1955.64
8144,50,29136.85,1075.08,29669.58,3,30204.97,482.82,1203.29,1078.47
8145,50,85250.34,1349.56,85730.99,4,86716.62,1419.18,1203.29,1372.29
8146,49,45248.37,1702.39,45802.82,6,47001.29,751.44,1228.05,1709.79
8147,12,12227.30,1215.60,12864.53,2,13537.60,202.60,1166.39,1239.55
8148,21,19044.92,1131.77,19662.87,8,20461.37,316.33,1229.07,1137.10
8149,4,41760.47,860.27,42454.33,4,42656.06,694.00,1206.64,861.41
8150,31,3736.65,1436.49,4361.51,3,5249.84,61.16,1254.33,1452.19
8151,44,40070.04,1315.24,40527.62,3,41492.52,666.05,1197.90,1330.65
8152,31,36364.10,1112.72,36951.00,5,37463.01,603.27,1254.33,1133.84
8153,23,67423.63,939.01,67761.77,0,68357.96,1122.24,1262.18,957.46
8154,20,30811.70,1091.60,31386.23,2,31997.43,511.12,1228.61,1104.54
8155,15,84988.50,1207.97,85331.35,4,86194.54,1414.87,1236.04,1219.04
8156,23,15683.91,1182.73,16368.05,3,16848.89,260.31,1262.18,1207.09
8157,28,51188.05,1204.30,51481.79,3,52341.60,851.02,1238.69,1231.72
8158,16,7910.20,924.09,8203.60,2,8844.66,129.17,1244.70,940.41
8159,37,63514.98,1145.75,63956.68,2,64758.66,1056.76,1252.55,1170.55
8160,21,86080.79,1371.63,86577.06,3,87440.47,1432.45,1229.07,1391.91
8161,15,70941.58,1516.19,71337.36,11,72756.12,1179.56,1236.04,1517.42
8162,17,48167.55,1033.62,48626.33,4,49146.23,800.21,1259.72,1052.62
8163,50,41964.92,1178.80,42400.77,5,43125.92,698.03,1203.29,1182.63
8164,37,72294.59,1775.47,72665.74,7,74293.62,1202.44,1252.55,1791.86
8165,13,80988.39,1284.71,81519.07,1,82356.35,1347.80,1223.93,1302.54
8166,19,85616.96,1356.36,86371.81,2,87010.55,1424.46,1231.84,1356.88
8167,30,34380.33,1023.89,34810.49,3,35355.03,571.02,1177.83,1045.56
8168,45,85690.62,1174.54,86170.16,3,86877.04,1426.92,1237.68,1191.10
8169,18,13600.42,1261.16,13937.85,3,14956.57,224.53,1204.49,1281.51
8170,14,22025.76,1298.40,22683.75,7,23460.17,365.11,1223.04,1310.09
8171,36,7813.14,1233.61,8219.66,2,9079.48,128.18,1217.08,1245.19
8172,36,23643.68,1030.57,24324.60,1,24730.45,391.30,1217.08,1046.20
8173,20,66517.18,1312.23,66942.48,3,67948.67,1105.83,1228.61,1326.47
8174,19,73807.09,1226.83,74348.13,5,75012.92,1228.21,1231.84,1251.91
8175,45,67411.01,1291.13,67964.29,1,68812.03,1121.61,1237.68,1303.34
8176,44,54645.91,1348.68,55159.17,2,56017.37,908.73,1197.90,1370.75
8177,7,44529.06,1174.23,44782.27,7,45833.54,740.11,1210.21,1203.05
8178,44,61406.10,1009.74,61699.81,2,62509.32,1020.53,1197.90,1031.98
8179,4,33905.95,1124.41,34493.87,2,34986.50,562.80,1206.64,1127.96
8180,34,72782.34,1340.48,73308.36,10,74260.25,1211.48,1231.68,1365.53
8181,2,58633.01,1153.16,59067.05,6,59726.81,975.15,1225.11,-1.00
8182,5,60425.59,1040.18,61121.21,4,61477.12,1004.84,1243.78,1049.73
8183,10,46441.64,1431.27,47063.47,6,47849.94,771.75,1271.32,1443.73
8184,32,76614.01,935.90,77078.21,5,77519.12,1274.73,1190.19,944.87
8185,42,21855.40,1178.61,22192.25,3,23128.68,362.90,1199.29,1206.88
8186,41,32995.19,1175.28,33464.62,4,34197.03,548.85,1199.85,1181.35
8187,13,67288.86,887.58,67899.65,3,68197.43,1119.81,1223.93,898.96
8188,39,42684.81,1192.49,43106.45,4,43961.87,709.56,1229.33,1201.88
8189,5,76895.51,1701.82,77376.16,9,78794.05,1280.47,1243.78,1702.52
8190,10,30086.70,690.23,30511.24,1,30741.00,498.82,1271.32,712.79
8191,10,32011.42,966.28,32366.27,5,32936.11,531.84,1271.32,978.16
8192,38,76956.41,1774.07,77241.65,10,78910.41,1279.78,1246.01,1794.31
8193,27,40200.12,989.95,40793.64,1,41262.50,668.69,1274.00,1003.21
8194,21,44660.00,1657.75,45034.70,5,46366.12,743.22,1229.07,1672.29
8195,8,28868.66,1067.11,29329.22,1,30033.03,479.18,1229.21,1080.88
8196,1,23986.98,1749.89,24525.08,3,25704.54,398.40,1229.10,1764.63
8197,28,56846.46,819.54,57549.94,5,57692.22,944.57,1238.69,846.34
8198,49,10415.47,1200.07,10846.93,1,11705.02,172.57,1228.05,1219.55
8199,39,76078.67,1054.68,76845.24,8,77383.95,1266.15,1229.33,1061.99
8200,14,67494.36,1123.73,67759.76,2,68609.59,1122.05,1223.04,1140.96
8201,21,16586.78,982.10,17306.78,2,17558.09,274.68,1229.07,1011.22
8202,30,60034.50,863.28,60616.69,2,60911.61,999.39,1177.83,876.17
8203,21,52163.83,1106.20,52509.12,6,53213.37,867.79,1229.07,1112.09
8204,49,16063.59,1062.79,16514.37,3,17095.17,265.73,1228.05,1075.06
8205,9,23687.00,821.06,24288.20,2,24513.68,393.41,1209.60,829.51
8206,17,35452.42,1270.26,35895.60,7,36973.48,588.94,1259.72,1290.39
8207,5,60574.93,1158.93,61126.98,4,61787.51,1006.91,1243.78,1174.53
8208,31,55350.42,1363.14,55623.41,1,56832.40,919.76,1254.33,1392.31
8209,40,46051.00,1621.23,46559.67,7,47853.95,766.42,1223.21,1638.18
8210,38,66469.98,1193.64,66892.46,0,67757.73,1106.51,1246.01,1209.89
8211,43,65578.86,1039.79,65916.34,1,66620.89,1091.43,1249.83,1045.99
8212,19,53514.41,2048.94,53947.16,11,55728.81,889.72,1231.84,2059.70
8213,36,68099.26,775.75,68516.90,5,68904.11,1133.27,1217.08,796.53
8214,50,29041.64,1097.92,29488.58,3,30167.05,481.34,1203.29,1127.61
8215,33,76285.96,1369.79,76841.73,12,77831.84,1269.00,1210.49,1388.38
8216,13,53200.29,1445.89,53588.56,7,54926.20,885.47,1223.93,1475.37
8217,14,71187.15,1536.08,71573.83,8,73010.37,1184.20,1223.04,1541.88
8218,33,47272.08,1310.97,47680.02,7,48799.54,786.64,1210.49,1333.40
8219,29,18963.67,1029.47,19373.12,3,20050.67,314.55,1212.03,1042.87
8220,43,46945.58,1341.32,47580.00,1,48349.79,781.07,1249.83,1343.45
8221,49,32144.82,1301.59,32686.60,2,33439.28,534.40,1228.05,1306.32
8222,36,60397.88,838.16,60871.94,2,61297.66,1004.40,1217.08,-1.00
8223,44,41236.22,1001.88,41541.98,4,42250.72,685.14,1197.90,1008.97
8224,10,72321.27,1626.35,72894.58,6,73963.38,1204.00,1271.32,1628.70
8225,31,58764.29,1147.16,59238.37,2,60009.17,976.42,1254.33,1160.50
8226,6,59255.26,1166.71,59563.70,5,60462.33,985.74,1224.18,1195.05
8227,1,18833.87,1359.69,19253.45,3,20301.72,312.70,1229.10,1379.43
8228,7,85113.65,1363.02,85645.32,1,86548.11,1417.32,1210.21,1386.39
8229,27,72850.81,900.01,73574.19,6,73790.32,1212.01,1274.00,914.14
8230,21,68347.51,1045.93,68863.72,3,69460.48,1136.17,1229.07,1054.27
8231,28,28659.23,1074.39,29175.80,3,29733.32,475.51,1238.69,1083.99
8232,16,46452.46,1197.90,46871.65,5,47673.66,771.31,1244.70,1219.63
8233,46,11959.01,1031.95,12493.90,2,13011.60,197.43,1205.78,-1.00
8234,23,46636.63,1238.57,47213.08,7,48144.14,775.41,1262.18,1261.86
8235,20,12724.83,779.17,13155.77,3,13501.42,210.08,1228.61,780.70
8236,38,47926.16,1762.36,48332.62,2,49728.10,796.37,1246.01,1782.40
8237,25,56153.68,1005.26,56650.89,3,57176.10,934.16,1205.71,1006.46
8238,28,33876.60,1430.82,34342.84,5,35417.09,561.88,1238.69,-1.00
8239,5,43137.79,980.04,43655.25,1,44211.64,717.90,1243.78,1003.44
8240,21,75769.22,1090.16,76506.78,4,76967.01,1260.94,1229.07,1098.62
8241,18,9501.17,1078.74,10171.14,0,10598.81,156.33,1204.49,1097.35
8242,47,68538.57,1139.35,69030.94,3,69689.38,1140.10,1239.46,1153.88
8243,6,14846.32,1223.33,15150.53,5,16058.80,245.89,1224.18,1239.09
8244,29,3282.87,1136.30,3707.63,4,4402.03,52.86,1212.03,1142.55
8245,19,16151.79,1233.49,16743.61,2,17405.06,267.23,1231.84,1256.04
8246,33,66242.16,1953.91,66762.01,3,68166.03,1101.66,1210.49,1960.98
8247,1,35155.72,722.06,35371.64,3,35997.09,583.38,1229.10,742.61
8248,45,75534.31,1506.05,75960.68,9,77191.75,1256.43,1237.68,1515.41
8249,3,45435.72,1261.03,46017.97,7,46952.03,755.58,1201.25,1267.93
8250,42,2102.36,1274.54,2541.01,4,3467.01,32.04,1199.29,1295.27
8251,21,62085.90,1008.77,62495.31,5,63207.31,1032.07,1229.07,1034.62
8252,35,9615.33,688.81,10100.36,2,10298.39,158.74,1275.43,-1.00
8253,41,68285.81,1362.89,68614.65,2,69746.50,1136.71,1199.85,1383.69
8254,40,14621.74,1039.81,15016.47,1,15653.85,242.07,1223.21,1064.06
8255,3,29960.85,1007.32,30257.45,3,30999.02,497.44,1201.25,1027.19
8256,25,65935.95,1063.51,66212.15,4,67043.47,1096.23,1205.71,1078.01
8257,45,82598.99,1155.40,83245.68,8,83966.48,1374.09,1237.68,-1.00
8258,38,32254.04,784.03,32902.80,4,33007.02,534.86,1246.01,805.58
8259,45,71752.81,1199.67,72307.55,6,73070.57,1194.34,1237.68,1228.65
