order_id,merchant_id,confirm_time,true_kpt,rider_arrival_time,restaurent_load,for_time,order_time
80,80,1772372043.00,1647.00,1772373871.00,0.26,1772373903.97,1227.00
3113,16,1772372053.00,2029.00,1772374375.00,1.24,1772374240.92,1227.00
4104,3,1772372069.00,2144.00,1772374344.00,1.25,1772374385.12,1227.00
1432,47,1772372088.00,1629.00,1772373781.00,0.99,1772373853.92,1227.00
1397,193,1772372098.00,1440.00,1772373609.00,0.37,1772373655.89,1227.00
670,187,1772372140.00,1532.00,1772373577.00,0.81,1772373676.33,1228.00
784,29,1772372174.00,1834.00,1772373922.00,0.85,1772374130.12,1229.00
3104,185,1772372195.00,1329.00,1772373603.00,0.34,1772373646.41,1229.00
477,91,1772372199.00,1646.00,1772373991.00,0.36,1772374036.93,1229.00
2249,164,1772372200.00,1338.00,1772373655.00,0.34,1772373602.16,1229.00
1346,179,1772372203.00,2174.00,1772374535.00,1.18,1772374534.72,1229.00
4121,92,1772372214.00,1580.00,1772373917.00,0.59,1772373990.29,1229.00
4793,16,1772372235.00,1722.00,1772373970.00,0.44,1772374024.93,1230.00
674,118,1772372240.00,1624.00,1772374153.00,0.98,1772374002.36,1230.00
3869,35,1772372255.00,2101.00,1772374252.00,1.17,1772374517.88,1230.00
1499,145,1772372280.00,1406.00,1772373698.00,0.84,1772373811.28,1230.00
4076,108,1772372310.00,2076.00,1772374472.00,1.06,1772374534.68,1231.00
3079,171,1772372313.00,1556.00,1772373933.00,0.55,1772373963.64,1231.00
3287,49,1772372337.00,1415.00,1772373816.00,0.73,1772373905.61,1231.00
3140,21,1772372373.00,1504.00,1772374038.00,0.63,1772373964.48,1232.00
1110,38,1772372376.00,1539.00,1772374022.00,1.02,1772374064.64,1232.00
1860,18,1772372392.00,1458.00,1772373821.00,0.58,1772373892.49,1232.00
1849,14,1772372409.00,1419.00,1772374087.00,0.49,1772374147.57,1233.00
2983,159,1772372444.00,1406.00,1772373818.00,0.75,1772373910.01,1233.00
3532,74,1772372458.00,1853.00,1772374532.00,0.65,1772374612.25,1233.00
4114,166,1772372473.00,1472.00,1772373836.00,0.22,1772373865.01,1234.00
2447,77,1772372493.00,1504.00,1772374076.00,0.81,1772374123.20,1234.00
614,66,1772372503.00,1396.00,1772373925.00,0.38,1772373966.96,1234.00
2535,107,1772372565.00,1845.00,1772374675.00,0.59,1772374748.29,1235.00
4940,180,1772372572.00,1880.00,1772374338.00,0.73,1772374427.73,1235.00
130,17,1772372572.00,1307.00,1772374080.00,0.26,1772374113.33,1235.00
1443,78,1772372575.00,1375.00,1772373991.00,0.19,1772373985.92,1235.00
1739,79,1772372579.00,2115.00,1772374732.00,1.21,1772374851.96,1235.00
2771,174,1772372629.00,1656.00,1772374264.00,0.88,1772374401.84,1236.00
4786,19,1772372629.00,1647.00,1772374531.00,0.55,1772374352.36,1236.00
986,158,1772372646.00,1489.00,1772374207.00,0.47,1772374265.17,1237.00
4992,18,1772372660.00,1312.00,1772374125.00,0.37,1772374044.64,1237.00
3688,167,1772372666.00,1660.00,1772374344.00,0.54,1772374411.29,1237.00
3208,157,1772372724.00,1952.00,1772374879.00,1.08,1772374828.48,1238.00
3118,71,1772372760.00,1899.00,1772374600.00,1.12,1772374817.00,1238.00
1137,150,1772372774.00,1519.00,1772374529.00,0.77,1772374410.76,1239.00
1879,14,1772372775.00,1786.00,1772374816.00,1.19,1772374728.04,1239.00
3257,192,1772372782.00,1612.00,1772374423.00,0.46,1772374473.68,1239.00
760,147,1772372785.00,1558.00,1772374357.00,0.81,1772374456.68,1239.00
1958,194,1772372792.00,1420.00,1772374143.00,0.67,1772374225.77,1239.00
3764,62,1772372835.00,1578.00,1772374376.00,0.79,1772374473.05,1240.00
3552,109,1772372837.00,1283.00,1772374394.00,0.57,1772374465.25,1240.00
4460,135,1772372848.00,1745.00,1772374531.00,0.86,1772374719.56,1240.00
783,168,1772372869.00,1541.00,1772374678.00,0.22,1772374706.53,1240.00
2651,1,1772372873.00,1790.00,1772374757.00,0.55,1772374753.24,1240.00
2224,187,1772372879.00,1387.00,1772374219.00,0.33,1772374260.49,1240.00
4885,113,1772372900.00,1660.00,1772374584.00,1.04,1772374711.41,1241.00
911,81,1772372906.00,1668.00,1772374555.00,0.62,1772374670.40,1241.00
1686,118,1772372912.00,1929.00,1772374833.00,0.97,1772374974.64,1241.00
2300,101,1772372918.00,2038.00,1772375112.00,1.22,1772375260.77,1241.00
3974,127,1772372931.00,1732.00,1772374711.00,0.70,1772374775.00,1241.00
2673,177,1772372974.00,2086.00,1772375201.00,1.25,1772375234.64,1242.00
3654,62,1772373001.00,1208.00,1772374467.00,0.41,1772374280.60,1242.00
1250,120,1772373015.00,1863.00,1772374973.00,0.69,1772375057.69,1243.00
1078,114,1772373033.00,1525.00,1772374838.00,0.73,1772374927.37,1243.00
2500,172,1772373048.00,1671.00,1772374709.00,0.36,1772374755.05,1243.00
2621,51,1772373059.00,1141.00,1772374157.00,0.30,1772374260.76,1243.00
1826,146,1772373087.00,1160.00,1772374344.00,0.30,1772374382.61,1244.00
4030,78,1772373103.00,1463.00,1772374677.00,0.93,1772374693.48,1244.00
2213,39,1772373153.00,1258.00,1772374707.00,0.31,1772374746.57,1245.00
3588,178,1772373183.00,2049.00,1772375425.00,0.98,1772375544.97,1246.00
3955,128,1772373202.00,1736.00,1772375172.00,1.23,1772375112.24,1246.00
264,23,1772373206.00,1682.00,1772374896.00,0.97,1772375020.40,1246.00
4535,150,1772373209.00,1433.00,1772374726.00,0.34,1772374705.44,1246.00
4251,181,1772373262.00,1523.00,1772374704.00,0.62,1772374887.88,1247.00
3009,40,1772373275.00,1230.00,1772374707.00,0.21,1772374733.97,1247.00
3081,92,1772373291.00,1765.00,1772374958.00,1.12,1772375095.13,1247.00
1084,139,1772373333.00,1745.00,1772375048.00,0.60,1772375168.36,1248.00
3940,66,1772373338.00,1437.00,1772374895.00,0.32,1772374935.89,1248.00
3607,31,1772373397.00,2139.00,1772375483.00,1.18,1772375626.49,1249.00
4082,171,1772373404.00,1427.00,1772375108.00,0.46,1772374900.08,1249.00
165,186,1772373436.00,1970.00,1772375287.00,1.25,1772375439.49,1250.00
1565,187,1772373442.00,1371.00,1772374921.00,0.49,1772374981.57,1250.00
547,45,1772373471.00,1603.00,1772375018.00,0.71,1772375170.84,1250.00
4001,102,1772373498.00,1947.00,1772375384.00,0.95,1772375575.60,1251.00
2088,95,1772373515.00,1403.00,1772374881.00,0.35,1772374984.76,1251.00
4811,115,1772373519.00,1527.00,1772375071.00,0.34,1772375097.68,1251.00
3507,126,1772373524.00,1648.00,1772375090.00,0.62,1772375259.28,1251.00
1437,197,1772373535.00,1770.00,1772375342.00,0.53,1772375407.85,1251.00
3953,70,1772373537.00,1879.00,1772375456.00,0.74,1772375547.65,1251.00
3049,195,1772373539.00,1551.00,1772375169.00,0.96,1772375287.05,1251.00
309,55,1772373573.00,1300.00,1772374853.00,0.61,1772374961.72,1252.00
4203,157,1772373582.00,1730.00,1772375230.00,1.04,1772375461.32,1252.00
1203,101,1772373587.00,1791.00,1772375548.00,1.20,1772375549.48,1252.00
2443,27,1772373622.00,1696.00,1772375551.00,0.40,1772375601.49,1253.00
4554,127,1772373631.00,2024.00,1772375853.00,0.88,1772375780.24,1253.00
2269,128,1772373633.00,1232.00,1772375050.00,0.48,1772374941.72,1253.00
3062,144,1772373641.00,1671.00,1772375276.00,1.00,1772375398.85,1253.00
4662,61,1772373651.00,1708.00,1772375288.00,0.92,1772375487.16,1253.00
4838,44,1772373659.00,1613.00,1772375401.00,0.81,1772375393.60,1253.00
1442,35,1772373677.00,1859.00,1772375815.00,0.90,1772375658.76,1254.00
3774,198,1772373683.00,1541.00,1772375321.00,0.27,1772375271.88,1254.00
3076,140,1772373688.00,1683.00,1772375289.00,0.81,1772375490.84,1254.00
1916,184,1772373702.00,1606.00,1772375368.00,0.75,1772375410.36,1254.00
4472,64,1772373713.00,1082.00,1772374904.00,0.30,1772374858.36,1254.00
4332,61,1772373716.00,1576.00,1772375572.00,0.35,1772375362.60,1254.00
406,15,1772373745.00,1606.00,1772375403.00,0.98,1772375522.37,1255.00
2480,35,1772373766.00,1518.00,1772375556.00,0.27,1772375590.41,1255.00
4380,77,1772373904.00,1909.00,1772375772.00,0.96,1772375890.05,1258.00
2965,39,1772373916.00,1667.00,1772375659.00,0.83,1772375703.48,1258.00
2713,192,1772373922.00,1514.00,1772375630.00,0.54,1772375512.92,1258.00
4008,124,1772373926.00,1350.00,1772375537.00,0.33,1772375578.85,1258.00
40,95,1772373928.00,1543.00,1772375753.00,0.54,1772375559.80,1258.00
2136,16,1772373971.00,1315.00,1772375329.00,0.26,1772375362.57,1259.00
25,101,1772373976.00,1700.00,1772375922.00,0.68,1772375784.36,1259.00
4798,51,1772373988.00,2098.00,1772376167.00,1.18,1772376256.72,1259.00
4394,129,1772373996.00,1571.00,1772375669.00,1.11,1772375804.69,1259.00
601,134,1772374000.00,1905.00,1772376160.00,0.89,1772376023.04,1259.00
4902,7,1772374010.00,1535.00,1772375651.00,0.23,1772375591.12,1259.00
4847,20,1772374042.00,1550.00,1772375703.00,0.63,1772375680.08,1260.00
2750,115,1772374062.00,1825.00,1772376016.00,1.03,1772376023.12,1260.00
1715,105,1772374075.00,2086.00,1772376149.00,1.09,1772376306.92,1260.00
4326,80,1772374101.00,1827.00,1772375971.00,0.67,1772376053.53,1261.00
39,52,1772374115.00,1897.00,1772376241.00,0.99,1772376362.41,1261.00
4630,126,1772374213.00,1611.00,1772375821.00,0.97,1772375960.04,1263.00
2049,89,1772374250.00,2067.00,1772376250.00,1.17,1772376476.28,1263.00
1725,12,1772374257.00,1784.00,1772376137.00,1.11,1772376196.20,1263.00
1266,139,1772374258.00,1062.00,1772375401.00,0.21,1772375428.57,1263.00
4152,194,1772374295.00,1363.00,1772375804.00,0.61,1772375752.44,1264.00
3926,151,1772374319.00,1520.00,1772375894.00,0.47,1772375911.80,1264.00
4607,158,1772374325.00,1521.00,1772375823.00,0.91,1772375934.33,1265.00
4230,146,1772374341.00,1699.00,1772376328.00,0.50,1772376390.13,1265.00
1050,189,1772374354.00,1436.00,1772375855.00,0.28,1772375845.00,1265.00
255,89,1772374451.00,2059.00,1772376446.00,1.20,1772376678.12,1267.00
3583,50,1772374453.00,1840.00,1772376456.00,0.98,1772376575.49,1267.00
502,122,1772374473.00,1428.00,1772375959.00,0.88,1772376020.00,1267.00
2229,130,1772374484.00,1827.00,1772376378.00,1.03,1772376463.12,1267.00
4040,113,1772374494.00,1717.00,1772376233.00,0.97,1772376351.89,1267.00
4674,20,1772374497.00,1948.00,1772376675.00,1.08,1772376594.96,1267.00
550,108,1772374532.00,1585.00,1772376165.00,0.96,1772376282.81,1268.00
2538,6,1772374545.00,2199.00,1772376828.00,1.17,1772376971.01,1268.00
744,119,1772374563.00,1771.00,1772376350.00,0.69,1772376436.68,1269.00
1657,114,1772374603.00,1571.00,1772376262.00,0.86,1772376367.81,1269.00
3521,88,1772374623.00,1485.00,1772376288.00,0.45,1772376344.37,1270.00
1996,198,1772374642.00,1834.00,1772376747.00,1.20,1772376643.24,1270.00
19,128,1772374644.00,1854.00,1772376604.00,1.25,1772376662.52,1270.00
4330,9,1772374721.00,1606.00,1772376264.00,0.51,1772376406.60,1271.00
2875,63,1772374726.00,1896.00,1772376554.00,0.69,1772376727.40,1271.00
758,85,1772374780.00,1600.00,1772376360.00,0.66,1772376441.69,1272.00
3556,143,1772374781.00,1582.00,1772376358.00,0.50,1772376441.48,1272.00
998,98,1772374813.00,1612.00,1772376647.00,0.78,1772376742.97,1273.00
2602,32,1772374830.00,2115.00,1772376825.00,1.22,1772376973.65,1273.00
2932,64,1772374832.00,2080.00,1772376817.00,1.20,1772377079.52,1273.00
913,154,1772374837.00,1359.00,1772376220.00,0.67,1772376301.64,1273.00
2291,26,1772374943.00,1559.00,1772376434.00,0.89,1772376633.92,1275.00
3467,41,1772374944.00,1137.00,1772376053.00,0.36,1772376147.44,1275.00
1085,70,1772374984.00,1750.00,1772376633.00,0.51,1772376811.44,1276.00
1047,50,1772375001.00,1631.00,1772376899.00,0.39,1772376948.17,1276.00
3695,145,1772375022.00,1733.00,1772376897.00,0.56,1772376836.80,1276.00
2225,163,1772375023.00,1912.00,1772377159.00,1.05,1772377081.00,1276.00
2841,166,1772375097.00,1624.00,1772376703.00,0.97,1772376851.92,1277.00
4668,115,1772375115.00,1690.00,1772377070.00,0.94,1772377184.93,1278.00
254,171,1772375125.00,1693.00,1772376766.00,0.50,1772376828.01,1278.00
3496,175,1772375130.00,1593.00,1772376723.00,0.77,1772376817.05,1278.00
1898,178,1772375137.00,1934.00,1772377272.00,1.02,1772377397.25,1278.00
1445,153,1772375139.00,1894.00,1772377223.00,1.14,1772377361.69,1278.00
3641,152,1772375147.00,1430.00,1772376746.00,0.81,1772376845.57,1278.00
2138,66,1772375149.00,1775.00,1772376866.00,1.07,1772377067.40,1278.00
1001,88,1772375156.00,1504.00,1772376612.00,0.36,1772376725.08,1278.00
2292,100,1772375166.00,1834.00,1772376898.00,1.12,1772377034.41,1279.00
361,70,1772375176.00,1279.00,1772376578.00,0.21,1772376502.32,1279.00
4139,155,1772375177.00,1620.00,1772376889.00,1.19,1772376954.68,1279.00
3207,56,1772375182.00,1540.00,1772376823.00,0.67,1772376816.80,1279.00
1758,20,1772375188.00,1950.00,1772377187.00,0.91,1772377257.72,1279.00
4921,63,1772375193.00,1656.00,1772376760.00,0.33,1772376916.72,1279.00
1322,19,1772375194.00,1899.00,1772377030.00,0.78,1772377125.49,1279.00
1995,144,1772375217.00,2070.00,1772377423.00,1.01,1772377437.32,1279.00
4895,197,1772375226.00,1869.00,1772377304.00,1.07,1772377434.53,1280.00
4258,99,1772375228.00,1908.00,1772377338.00,1.19,1772377482.45,1280.00
4893,57,1772375238.00,1572.00,1772376980.00,0.32,1772377020.65,1280.00
2378,61,1772375253.00,1332.00,1772376614.00,0.72,1772376702.17,1280.00
3801,92,1772375255.00,1454.00,1772376843.00,0.50,1772376789.12,1280.00
3948,94,1772375256.00,1888.00,1772377130.00,1.18,1772377295.48,1280.00
3568,187,1772375279.00,1951.00,1772377461.00,1.03,1772377586.73,1280.00
1986,157,1772375316.00,1534.00,1772377055.00,0.35,1772377099.37,1281.00
3147,88,1772375325.00,1447.00,1772376844.00,0.89,1772376953.41,1281.00
4963,163,1772375335.00,1533.00,1772376942.00,0.49,1772377003.17,1281.00
1466,96,1772375350.00,1344.00,1772376840.00,0.53,1772376776.84,1282.00
1182,46,1772375358.00,1514.00,1772377067.00,0.39,1772376938.28,1282.00
3316,5,1772375372.00,1343.00,1772376732.00,0.48,1772376788.60,1282.00
4660,149,1772375412.00,2060.00,1772377445.00,1.09,1772377629.80,1283.00
669,76,1772375413.00,2164.00,1772377538.00,1.21,1772377743.20,1283.00
807,58,1772375425.00,1670.00,1772377068.00,0.53,1772377134.33,1283.00
494,55,1772375431.00,1857.00,1772377366.00,0.96,1772377483.21,1283.00
176,163,1772375441.00,1713.00,1772377371.00,0.91,1772377273.96,1283.00
2818,60,1772375448.00,1508.00,1772377072.00,0.68,1772377155.85,1283.00
560,178,1772375471.00,1316.00,1772376985.00,0.54,1772376873.20,1284.00
1285,70,1772375472.00,1494.00,1772376988.00,0.99,1772377108.56,1284.00
2652,163,1772375576.00,1600.00,1772377145.00,0.41,1772377196.93,1285.00
3460,148,1772375613.00,1911.00,1772377660.00,0.97,1772377656.52,1286.00
45,125,1772375626.00,1641.00,1772377426.00,0.99,1772377400.32,1286.00
1801,37,1772375627.00,1307.00,1772377137.00,0.20,1772377163.85,1286.00
3431,3,1772375629.00,1578.00,1772377287.00,0.74,1772377323.40,1286.00
957,70,1772375647.00,1478.00,1772377243.00,0.81,1772377341.97,1287.00
734,98,1772375676.00,1442.00,1772377057.00,0.60,1772377131.49,1287.00
2106,39,1772375688.00,1360.00,1772377005.00,0.64,1772377139.04,1287.00
3355,161,1772375709.00,1267.00,1772377206.00,0.38,1772377049.08,1288.00
4068,95,1772375710.00,1720.00,1772377503.00,0.99,1772377624.53,1288.00
898,177,1772375742.00,1517.00,1772377162.00,0.68,1772377245.49,1288.00
1328,125,1772375745.00,1534.00,1772377375.00,0.86,1772377406.96,1288.00
349,112,1772375761.00,1976.00,1772378036.00,1.06,1772378165.33,1288.00
858,138,1772375784.00,1343.00,1772377330.00,0.31,1772377179.96,1289.00
1361,29,1772375792.00,1363.00,1772377255.00,0.18,1772377195.08,1289.00
1720,177,1772375819.00,1744.00,1772377682.00,0.75,1772377672.24,1289.00
1876,164,1772375819.00,1285.00,1772377198.00,0.38,1772377175.12,1289.00
1917,171,1772375849.00,1668.00,1772377551.00,0.56,1772377620.81,1290.00
4253,196,1772375851.00,1797.00,1772377730.00,0.85,1772377772.88,1290.00
1918,62,1772375886.00,1282.00,1772377318.00,0.36,1772377223.68,1291.00
3728,165,1772375893.00,1354.00,1772377275.00,0.71,1772377362.93,1291.00
1640,106,1772375898.00,2127.00,1772378142.00,1.13,1772378279.85,1291.00
1076,74,1772375913.00,1252.00,1772377104.00,0.44,1772377159.05,1291.00
1172,77,1772375916.00,1413.00,1772377259.00,0.53,1772377404.00,1291.00
3566,43,1772375922.00,1692.00,1772377646.00,0.43,1772377679.72,1291.00
2967,18,1772375930.00,1525.00,1772377348.00,0.81,1772377581.08,1291.00
1236,26,1772375936.00,1967.00,1772378166.00,1.15,1772378056.64,1291.00
4655,2,1772375946.00,1361.00,1772377317.00,0.46,1772377379.56,1292.00
3340,170,1772375952.00,2052.00,1772377986.00,1.23,1772378135.85,1292.00
1906,165,1772375960.00,1957.00,1772378150.00,1.04,1772378277.53,1292.00
2676,127,1772375978.00,1704.00,1772377898.00,0.94,1772378013.29,1292.00
4516,155,1772376013.00,1700.00,1772377971.00,0.84,1772377837.80,1293.00
1129,113,1772376061.00,1570.00,1772377570.00,0.98,1772377689.37,1293.00
44,28,1772376065.00,1540.00,1772377711.00,0.73,1772377800.61,1294.00
896,186,1772376068.00,1811.00,1772378086.00,0.73,1772378175.97,1294.00
554,121,1772376083.00,1701.00,1772377771.00,0.89,1772377904.68,1294.00
3348,95,1772376096.00,1800.00,1772378121.00,1.07,1772378051.40,1294.00
3463,170,1772376098.00,1887.00,1772378083.00,0.67,1772378165.29,1294.00
2463,113,1772376113.00,1265.00,1772377339.00,0.36,1772377384.93,1294.00
1905,85,1772376126.00,1858.00,1772378058.00,1.10,1772378144.12,1295.00
798,107,1772376207.00,1904.00,1772378053.00,1.16,1772378194.45,1296.00
4756,137,1772376210.00,1226.00,1772377529.00,0.31,1772377568.81,1296.00
3093,91,1772376214.00,2144.00,1772378358.00,1.21,1772378518.56,1296.00
1218,80,1772376229.00,1726.00,1772378181.00,1.19,1772378127.04,1296.00
1290,175,1772376246.00,1581.00,1772377937.00,1.02,1772377977.76,1297.00
578,43,1772376280.00,1694.00,1772378104.00,0.65,1772378062.36,1297.00
2362,68,1772376326.00,1364.00,1772377945.00,0.30,1772377983.13,1298.00
4723,105,1772376349.00,1280.00,1772377552.00,0.56,1772377720.20,1298.00
4794,49,1772376354.00,1478.00,1772377777.00,0.55,1772377845.49,1298.00
1334,75,1772376359.00,1492.00,1772377736.00,0.23,1772377898.84,1298.00
2730,195,1772376366.00,1523.00,1772377795.00,0.83,1772377897.33,1299.00
696,25,1772376368.00,1351.00,1772377704.00,0.67,1772377786.29,1299.00
4090,118,1772376384.00,1269.00,1772377766.00,0.53,1772377831.61,1299.00
54,73,1772376405.00,1345.00,1772378046.00,0.40,1772378096.25,1299.00
1934,140,1772376454.00,1477.00,1772377889.00,0.81,1772378042.96,1300.00
1311,171,1772376500.00,1468.00,1772378056.00,0.40,1772378030.76,1301.00
4820,18,1772376520.00,1562.00,1772378264.00,0.32,1772378141.76,1301.00
2327,190,1772376532.00,1500.00,1772378041.00,0.41,1772378094.08,1301.00
2671,199,1772376573.00,1382.00,1772378247.00,0.66,1772378328.81,1302.00
3285,166,1772376599.00,1542.00,1772378364.00,0.30,1772378189.12,1302.00
1038,199,1772376632.00,1577.00,1772378129.00,1.11,1772378359.20,1303.00
4818,29,1772376641.00,1525.00,1772378221.00,0.43,1772378275.09,1303.00
1762,48,1772376683.00,1657.00,1772378535.00,0.37,1772378581.17,1304.00
654,16,1772376691.00,1374.00,1772378147.00,0.78,1772378169.48,1304.00
4636,76,1772376699.00,1399.00,1772378347.00,0.68,1772378191.12,1304.00
3344,175,1772376706.00,2097.00,1772378999.00,1.05,1772378957.76,1304.00
4194,33,1772376736.00,1451.00,1772378401.00,0.39,1772378449.45,1305.00
3585,92,1772376739.00,1763.00,1772378688.00,0.96,1772378805.33,1305.00
451,73,1772376759.00,1533.00,1772378411.00,0.94,1772378525.81,1305.00
1495,200,1772376775.00,1761.00,1772378620.00,1.15,1772378689.76,1305.00
4950,14,1772376825.00,1419.00,1772378401.00,0.74,1772378491.81,1306.00
732,12,1772376890.00,1230.00,1772378269.00,0.31,1772378178.68,1307.00
1696,111,1772376943.00,1029.00,1772377952.00,0.21,1772377979.21,1308.00
1919,163,1772376965.00,1152.00,1772378230.00,0.36,1772378187.44,1309.00
4456,18,1772376991.00,1406.00,1772378524.00,0.24,1772378439.04,1309.00
3555,198,1772377014.00,1645.00,1772378552.00,0.34,1772378723.44,1309.00
2586,101,1772377016.00,1689.00,1772378868.00,0.55,1772378788.36,1309.00
507,189,1772377051.00,1912.00,1772379161.00,1.18,1772379118.60,1310.00
4162,96,1772377075.00,1824.00,1772378868.00,1.14,1772379007.17,1310.00
1081,65,1772377076.00,1926.00,1772379033.00,0.86,1772379129.68,1310.00
1921,40,1772377076.00,1276.00,1772378633.00,0.28,1772378668.25,1310.00
3932,8,1772377123.00,1854.00,1772379015.00,0.85,1772379100.48,1311.00
1039,93,1772377125.00,1685.00,1772378731.00,0.83,1772378932.84,1311.00
2679,116,1772377139.00,1373.00,1772378617.00,0.74,1772378627.80,1311.00
2131,88,1772377162.00,1623.00,1772379031.00,0.96,1772378911.80,1312.00
1187,126,1772377200.00,1797.00,1772379159.00,1.12,1772379149.04,1312.00
4699,185,1772377217.00,1314.00,1772378579.00,0.29,1772378616.29,1313.00
4038,139,1772377233.00,1616.00,1772378839.00,0.65,1772378945.36,1313.00
829,120,1772377234.00,1567.00,1772378840.00,0.34,1772378852.68,1313.00
